date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:07	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2004:13:22%20GMT	https://www.divokekmeny.cz/https://dscs.innogamescdn.com/asset/487b3c71/graphic/start/favicon/apple-touch-icon-144x144.webp	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/www.divokekmeny.cz/https_/dscs.innogamescdn.com/asset/487b3c71/graphic/start/favicon/apple-touch-icon-144x144.webp	(from https://www.divokekmeny.cz/)
13:02:09	49871/49871	---MCZ	200	added ('OK')	text/css	etag:%2267fe4a61-c2cf%22	https://dscs.innogamescdn.com/merged/start.439fc9.css	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/dscs.innogamescdn.com/merged/start.439fc9.css	(from https://www.divokekmeny.cz/)
13:02:09	94/94	---MCZ	200	added ('OK')	text/plain	etag:W/%2267fe4a64-61%22	https://www.triburile.ro/robots.txt		(from https://www.tribalwars.com.br/)
13:02:10	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2004:13:25%20GMT	https://www.triburile.ro/https://dsro.innogamescdn.com/asset/487b3c71/graphic/start/favicon/apple-touch-icon-144x144.webp	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/www.triburile.ro/https_/dsro.innogamescdn.com/asset/487b3c71/graphic/start/favicon/apple-touch-icon-144x144.webp	(from https://www.triburile.ro/)
13:02:11	49871/49871	---MCZ	200	added ('OK')	text/css	etag:%2267fe4a69-c2cf%22	https://dsro.innogamescdn.com/merged/start.b73ac6.css	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/dsro.innogamescdn.com/merged/start.b73ac6.css	(from https://www.triburile.ro/)
13:02:12	94/94	---MCZ	200	added ('OK')	text/plain	etag:W/%2267fe4a5e-61%22	https://www.voynaplemyon.com/robots.txt		(from https://www.tribalwars.com.br/)
13:02:13	53550/53550	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2004:13:27%20GMT	https://www.voynaplemyon.com/ru-ru/	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/www.voynaplemyon.com/ru-ru/index.html	(from https://www.voynaplemyon.com/)
13:02:13	94/94	---MCZ	200	added ('OK')	text/plain	etag:W/%2267fe4a64-61%22	https://www.fyletikesmaxes.gr/robots.txt		(from https://www.tribalwars.com.br/)
13:02:14	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2004:13:29%20GMT	https://www.fyletikesmaxes.gr/https://dsgr.innogamescdn.com/asset/487b3c71/graphic/start/favicon/apple-touch-icon-144x144.webp	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/www.fyletikesmaxes.gr/https_/dsgr.innogamescdn.com/asset/487b3c71/graphic/start/favicon/apple-touch-icon-144x144.webp	(from https://www.fyletikesmaxes.gr/)
13:02:16	49871/49871	---MCZ	200	added ('OK')	text/css	etag:%2267fe4a65-c2cf%22	https://dsgr.innogamescdn.com/merged/start.f879f2.css	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/dsgr.innogamescdn.com/merged/start.f879f2.css	(from https://www.fyletikesmaxes.gr/)
13:02:17	164/164	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2028%20Apr%202025%2004:13:32%20GMT	https://no.tribalwars.com/robots.txt		(from https://www.tribalwars.com.br/)
13:02:18	94/94	---MCZ	200	added ('OK')	text/plain	etag:W/%2267fe4a65-61%22	https://www.divoke-kmene.sk/robots.txt		(from https://www.tribalwars.com.br/)
13:02:18	51016/51016	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2004:13:33%20GMT	https://www.tribalwars.net/nb-no/	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/www.tribalwars.net/nb-no/index.html	(from https://no.tribalwars.com/)
13:02:19	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2004:13:33%20GMT	https://www.divoke-kmene.sk/https://dssk.innogamescdn.com/asset/487b3c71/graphic/start/favicon/apple-touch-icon-144x144.webp	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/www.divoke-kmene.sk/https_/dssk.innogamescdn.com/asset/487b3c71/graphic/start/favicon/apple-touch-icon-144x144.webp	(from https://www.divoke-kmene.sk/)
13:02:20	49871/49871	---MCZ	200	added ('OK')	text/css	etag:%2267fe4a65-c2cf%22	https://dssk.innogamescdn.com/merged/start.b62674.css	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/dssk.innogamescdn.com/merged/start.b62674.css	(from https://www.divoke-kmene.sk/)
13:02:20	94/94	---MCZ	200	added ('OK')	text/plain	etag:W/%2267fe4a64-61%22	https://www.klanhaboru.hu/robots.txt		(from https://www.tribalwars.com.br/)
13:02:21	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2004:13:36%20GMT	https://www.klanhaboru.hu/https://dshu.innogamescdn.com/asset/487b3c71/graphic/start/favicon/apple-touch-icon-144x144.webp	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/www.klanhaboru.hu/https_/dshu.innogamescdn.com/asset/487b3c71/graphic/start/favicon/apple-touch-icon-144x144.webp	(from https://www.klanhaboru.hu/)
13:02:22	49871/49871	---MCZ	200	added ('OK')	text/css	etag:%2267fe4a67-c2cf%22	https://dshu.innogamescdn.com/merged/start.44e053.css	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/dshu.innogamescdn.com/merged/start.44e053.css	(from https://www.klanhaboru.hu/)
13:02:23	164/164	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2028%20Apr%202025%2004:13:38%20GMT	https://www.tribalwars.dk/robots.txt		(from https://www.tribalwars.com.br/)
13:02:24	94/94	---MCZ	200	added ('OK')	text/plain	etag:W/%2267fe4a63-61%22	https://www.tribals.it/robots.txt		(from https://www.tribalwars.com.br/)
13:02:24	51092/51092	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2004:13:39%20GMT	https://www.tribalwars.net/da-dk/	C:/Users/pc%20i3/Desktop/Aprendendo%20desenvolver%20web/TW/TW/www.tribalwars.net/da-dk/index.html	(from https://www.tribalwars.dk/)
